DunsNumber,Company,TradeName,Address,City,State,ZipCode,ZIP4,Officer,Title,Area,Phone,Region,HQDuns,HQCompany,HQTradeName,HQAddress,HQCity,HQState,HQZipCode,HQZIP4,HQOfficer,HQTitle,HQArea,HQPhone,Subsidiary,Related,Kids,CBSA,FipsCounty,CityCode,Latitude,Longitude,LevelCode,EstCat,Emp90,EmpC90,Emp91,EmpC91,Emp92,EmpC92,Emp93,EmpC93,Emp94,EmpC94,Emp95,EmpC95,Emp96,EmpC96,Emp97,EmpC97,Emp98,EmpC98,Emp99,EmpC99,Emp00,EmpC00,Emp01,EmpC01,Emp02,EmpC02,Emp03,EmpC03,Emp04,EmpC04,Emp05,EmpC05,Emp06,EmpC06,Emp07,EmpC07,Emp08,EmpC08,Emp09,EmpC09,Emp10,EmpC10,Emp11,EmpC11,Emp12,EmpC12,Emp13,EmpC13,Emp14,EmpC14,Emp15,EmpC15,EmpHere,EmpHereC,SizeCat,SIC2,SIC3,SIC4,SIC6,SIC8,SIC8_2,SIC8_3,SIC8_4,SIC8_5,SIC8_6,SICChange,SIC90,SIC91,SIC92,SIC93,SIC94,SIC95,SIC96,SIC97,SIC98,SIC99,SIC00,SIC01,SIC02,SIC03,SIC04,SIC05,SIC06,SIC07,SIC08,SIC09,SIC10,SIC11,SIC12,SIC13,SIC14,SIC15,Industry,IndustryGroup,HQDuns90,HQDuns91,HQDuns92,HQDuns93,HQDuns94,HQDuns95,HQDuns96,HQDuns97,HQDuns98,HQDuns99,HQDuns00,HQDuns01,HQDuns02,HQDuns03,HQDuns04,HQDuns05,HQDuns06,HQDuns07,HQDuns08,HQDuns09,HQDuns10,HQDuns11,HQDuns12,HQDuns13,HQDuns14,HQDuns15,HQDunsChange,FIPS90,FIPS91,FIPS92,FIPS93,FIPS94,FIPS95,FIPS96,FIPS97,FIPS98,FIPS99,FIPS00,FIPS01,FIPS02,FIPS03,FIPS04,FIPS05,FIPS06,FIPS07,FIPS08,FIPS09,FIPS10,FIPS11,FIPS12,FIPS13,FIPS14,FIPS15,FipsChange,OutofBis,YearStart,PayDexMin90,PayDexMax90,PayDexMin91,PayDexMax91,PayDexMin92,PayDexMax92,PayDexMin93,PayDexMax93,PayDexMin94,PayDexMax94,PayDexMin95,PayDexMax95,PayDexMin96,PayDexMax96,PayDexMin97,PayDexMax97,PayDexMin98,PayDexMax98,PayDexMin99,PayDexMax99,PayDexMin00,PayDexMax00,PayDexMin01,PayDexMax01,PayDexMin02,PayDexMax02,PayDexMin03,PayDexMax03,PayDexMin04,PayDexMax04,PayDexMin05,PayDexMax05,PayDexMin06,PayDexMax06,PayDexMin07,PayDexMax07,PayDexMin08,PayDexMax08,PayDexMin09,PayDexMax09,PayDexMin10,PayDexMax10,PayDexMin11,PayDexMax11,PayDexMin12,PayDexMax12,PayDexMin13,PayDexMax13,PayDexMin14,PayDexMax14,PayDexMin15,PayDexMax15,DnBRating90,DnBRating91,DnBRating92,DnBRating93,DnBRating94,DnBRating95,DnBRating96,DnBRating97,DnBRating98,DnBRating99,DnBRating00,DnBRating01,DnBRating02,DnBRating03,DnBRating04,DnBRating05,DnBRating06,DnBRating07,DnBRating08,DnBRating09,DnBRating10,DnBRating11,DnBRating12,DnBRating13,DnBRating14,DnBRating15,Sales90,SalesC90,Sales91,SalesC91,Sales92,SalesC92,Sales93,SalesC93,Sales94,SalesC94,Sales95,SalesC95,Sales96,SalesC96,Sales97,SalesC97,Sales98,SalesC98,Sales99,SalesC99,Sales00,SalesC00,Sales01,SalesC01,Sales02,SalesC02,Sales03,SalesC03,Sales04,SalesC04,Sales05,SalesC05,Sales06,SalesC06,Sales07,SalesC07,Sales08,SalesC08,Sales09,SalesC09,Sales10,SalesC10,Sales11,SalesC11,Sales12,SalesC12,Sales13,SalesC13,Sales14,SalesC14,Sales15,SalesC15,SalesHere,SalesHereC,SalesGrowth,SalesGrowthPeer,MoveYears,LastMove,MoveSIC4,OriginCity,OriginState,OriginZIP,DestCity,DestState,DestZIP,MoveEmp,EmpC,MoveSales,MoveSalesC,PubPriv,LegalStat,ForeignOwn,ImpExpInd,GovtContra,Minority,GenderCEO,WomenOwned,Relocate,MoveOften,Cottage,FirstYear,LastYear,Address_First,City_First,State_First,ZipCode_First,CBSA_First,FipsCounty_First,CityCode_First,DunsNumber.1,LastPayDex,PayDex1,PayDex2,PayDex3,PayDex4,PayDex5,PayDex6,PayDex7,PayDex8,PayDex9,PayDex10,PayDex11,PayDex12,PayDex13,PayDex14,PayDex15,PayDex16,PayDex17,PayDex18,PayDex19,PayDex20,PayDex21,UltimoAnnoUtile,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,DnB1,DnB2,DnB3,DnB4,DnB5,DnB6,DnB7,DnB8,DnB9,DnB10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
103956640.0,2020.0,0.0,2376.0,335.0,9.0,33328.0,1629.0,1931.0,12.0,0.0,0.0,159.0,103956640.0,2004.0,0.0,2363.0,329.0,9.0,33328.0,1629.0,1928.0,12.0,0.0,0.0,0.0,0.0,0.0,22744.0,12011.0,122014.0,26.0839,80.2578,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,124.0,153.0,,,,,,,,,,,,,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,103956640.0,0.0,,,,,,,,,,,,,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,280100.0,3.0,262500.0,3.0,240000.0,3.0,210000.0,3.0,204000.0,3.0,195000.0,3.0,195000.0,3.0,187500.0,3.0,186000.0,3.0,180000.0,3.0,180000.0,3.0,180000.0,3.0,124000.0,3.0,124000.0,3.0,124000.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2001.0,2015.0,2322.0,473.0,9.0,33328.0,22744.0,12011.0,122914.0,103956640.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,13.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,12011.0,,,,,,,12.0,7.0,7.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
104171314.0,225.0,51.0,370.0,500.0,10.0,31408.0,2604.0,1574.0,26.0,227.0,1832.0,431.0,104171314.0,225.0,51.0,377.0,492.0,10.0,31408.0,2604.0,1573.0,26.0,228.0,1828.0,0.0,0.0,0.0,42340.0,13051.0,133598.0,32.0906,81.1578,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,76.0,769.0,7692.0,769200.0,76920000.0,,,,,,0.0,,,,,,,,,,,,,76920000.0,76920000.0,,,,,,,,,,,,,938.0,162.0,,,,,,,,,,,,,104171314.0,104171314.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13051.0,13051.0,,,,,,,,,,,,,0.0,0.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000.0,3.0,62500.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2001.0,2003.0,375.0,505.0,10.0,31408.0,42340.0,13051.0,133598.0,104171314.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104815332.0,1496.0,0.0,1799.0,1014.0,9.0,32822.0,4917.0,0.0,0.0,0.0,0.0,357.0,104815332.0,1487.0,0.0,1785.0,1001.0,9.0,32822.0,4917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36740.0,12095.0,126844.0,28.4782,81.3008,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,15.0,3.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,15.0,3.0,2.0,58.0,581.0,5812.0,581207.0,58120700.0,,,,,,0.0,,,,,,,,,,,,,,58120700.0,58120700.0,58120700.0,,,,,,,,,,,806.0,60.0,,,,,,,,,,,,,,104815332.0,104815332.0,104815332.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,12095.0,12095.0,12095.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506800.0,3.0,510000.0,3.0,500000.0,3.0,,,,,,,,,,,,,,,,,,,,,500000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,2005.0,1768.0,1015.0,9.0,32822.0,36740.0,12095.0,126844.0,104815332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
105083674.0,2396.0,0.0,99.0,347.0,9.0,32724.0,5627.0,1740.0,24.0,0.0,0.0,118.0,105083674.0,2374.0,0.0,103.0,340.0,9.0,32724.0,5627.0,1741.0,25.0,0.0,0.0,0.0,0.0,0.0,19660.0,12127.0,122089.0,29.0283,81.2832,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,2.0,0.0,0.0,73.0,737.0,7379.0,737901.0,73790100.0,73740102.0,,,,,1.0,,,,,,,,,,73360103.0,73360103.0,73360103.0,73360103.0,73360103.0,73360103.0,73360103.0,73360103.0,73360103.0,73790100.0,73790100.0,73790100.0,73790100.0,73790100.0,73790100.0,,,206.0,44.0,,,,,,,,,,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,105083674.0,,,0.0,,,,,,,,,,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,,,0.0,0.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,80.0,62.0,65.0,64.0,65.0,63.0,71.0,47.0,67.0,49.0,55.0,58.0,77.0,58.0,77.0,,,,,,,,,,,,,,,18.0,19.0,16.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,175000.0,3.0,166700.0,3.0,166700.0,3.0,150000.0,3.0,150000.0,3.0,144000.0,3.0,130000.0,3.0,130000.0,3.0,130000.0,3.0,187500.0,3.0,187500.0,3.0,225000.0,0.0,225000.0,0.0,225000.0,0.0,225000.0,0.0,,,,,225000.0,0.0,2.0,2.0,21.0,2001.0,7336.0,36.0,7.0,32720.0,48.0,8.0,32724.0,2.0,0.0,166700.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1998.0,2013.0,1166.0,348.0,9.0,32720.0,19660.0,12127.0,122089.0,105083674.0,77.0,58.0,77.0,58.0,55.0,49.0,67.0,47.0,71.0,63.0,65.0,64.0,65.0,62.0,80.0,67.0,,,,,,,13.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,12127.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
105244680.0,2401.0,0.0,0.0,902.0,45.0,84050.0,0.0,0.0,0.0,187.0,1538.0,348.0,105244680.0,2380.0,0.0,0.0,893.0,45.0,84050.0,0.0,0.0,0.0,188.0,1538.0,0.0,0.0,0.0,36260.0,49029.0,495777.0,41.1508,111.8168,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,2.0,0.0,16.0,162.0,1629.0,162904.0,16290400.0,,,,,,0.0,,,,,,,,,,,,,,16290400.0,16290400.0,16290400.0,16290400.0,16290400.0,16290400.0,16290400.0,16290400.0,,,,,,512.0,99.0,,,,,,,,,,,,,,105244680.0,105244680.0,105244680.0,105244680.0,105244680.0,105244680.0,105244680.0,105244680.0,,,,,,0.0,,,,,,,,,,,,,,49029.0,49029.0,49029.0,49029.0,49029.0,49029.0,49029.0,49029.0,,,,,,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,,13.0,11.0,,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,3.0,200000.0,3.0,200000.0,3.0,200000.0,3.0,200000.0,3.0,200000.0,3.0,200000.0,3.0,200000.0,3.0,,,,,,,,,,,200000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,2010.0,0.0,907.0,45.0,84050.0,36260.0,49029.0,495777.0,105244680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
105298348.0,2604.0,0.0,822.0,624.0,30.0,3051.0,4904.0,192.0,31.0,0.0,0.0,282.0,105298348.0,2583.0,0.0,813.0,614.0,30.0,3051.0,4904.0,189.0,30.0,0.0,0.0,0.0,0.0,0.0,31700.0,33011.0,334171.0,42.7317,71.4257,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,1.0,2.0,0.0,73.0,738.0,7389.0,738999.0,73899999.0,,,,,,0.0,,,,,,,,,,,,,,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,73899999.0,,124.0,153.0,,,,,,,,,,,,,,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,105298348.0,,0.0,,,,,,,,,,,,,,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,33011.0,,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,10.0,7.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500.0,3.0,80000.0,3.0,70000.0,3.0,68000.0,3.0,65000.0,3.0,65000.0,3.0,62500.0,3.0,124000.0,3.0,120000.0,3.0,120000.0,3.0,60000.0,3.0,62000.0,3.0,,,62000.0,3.0,4.0,4.0,49.0,2012.0,7389.0,91.0,24.0,3048.0,77.0,25.0,3051.0,2.0,2.0,120000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2002.0,2014.0,2197.0,544.0,30.0,3048.0,31700.0,33011.0,333665.0,105298348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
105459353.0,2634.0,0.0,724.0,717.0,48.0,98258.0,2020.0,348.0,26.0,0.0,0.0,434.0,105459353.0,2614.0,0.0,719.0,708.0,48.0,98258.0,2020.0,344.0,26.0,0.0,0.0,0.0,0.0,0.0,42644.0,53061.0,534567.0,48.0418,122.0615,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,73.0,734.0,7349.0,734999.0,73499906.0,,,,,,0.0,,,,,,,,,,,,,73499906.0,73499906.0,73499906.0,73499906.0,,,,,,,,,,,941.0,228.0,,,,,,,,,,,,,105459353.0,105459353.0,105459353.0,105459353.0,,,,,,,,,,,0.0,,,,,,,,,,,,,53061.0,53061.0,53061.0,53061.0,,,,,,,,,,,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33300.0,3.0,33300.0,3.0,33300.0,3.0,30000.0,3.0,,,,,,,,,,,,,,,,,,,,,30000.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2001.0,2005.0,720.0,436.0,48.0,98205.0,42644.0,53061.0,532901.0,105459353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
105513022.0,2356.0,0.0,1570.0,402.0,14.0,60120.0,6517.0,1820.0,26.0,208.0,1333.0,138.0,105513022.0,2336.0,0.0,1560.0,396.0,14.0,60120.0,6517.0,1821.0,26.0,209.0,1334.0,0.0,0.0,0.0,20994.0,17089.0,172681.0,42.0285,88.2394,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,72.0,726.0,7261.0,726199.0,72619903.0,,,,,,0.0,72619903.0,72619903.0,72619903.0,72619903.0,72619903.0,72619903.0,72619903.0,72619903.0,,,,,,,,,,,,,,,,,,,371.0,85.0,105513022.0,105513022.0,105513022.0,105513022.0,105513022.0,105513022.0,105513022.0,105513022.0,,,,,,,,,,,,,,,,,,,0.0,17089.0,17089.0,17089.0,17089.0,17089.0,17089.0,17089.0,17089.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,17.0,13.0,16.0,14.0,16.0,16.0,,,,,,,,,,,,,,,,,,,179800.0,3.0,189600.0,3.0,195000.0,3.0,200000.0,3.0,206300.0,3.0,210000.0,3.0,224800.0,3.0,234800.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234800.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1997.0,1544.0,405.0,14.0,60120.0,20994.0,17089.0,172681.0,105513022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
105674027.0,2117.0,260.0,0.0,46.0,4.0,93203.0,0.0,1457.0,26.0,146.0,1610.0,36.0,105674027.0,2102.0,242.0,0.0,43.0,4.0,93203.0,0.0,1459.0,26.0,147.0,1604.0,0.0,0.0,0.0,12540.0,6029.0,60443.0,35.2008,118.8304,4.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,23.0,238.0,2389.0,238999.0,23899903.0,,,,,,0.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,23899903.0,,,,,,,,,,,,,270.0,152.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,105674027.0,,,,,,,,,,,,,0.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,6029.0,,,,,,,,,,,,,0.0,0.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,89500.0,3.0,98500.0,3.0,100000.0,3.0,98300.0,3.0,96700.0,3.0,96700.0,3.0,96700.0,3.0,100000.0,3.0,100000.0,3.0,96700.0,3.0,99200.0,3.0,101700.0,3.0,104200.0,3.0,106700.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,106700.0,3.0,1.0,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1989.0,2003.0,0.0,45.0,4.0,93203.0,12540.0,6029.0,60443.0,105674027.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,3.0,6029.0,6029.0,6029.0,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,,
105781363.0,1565.0,0.0,2472.0,143.0,44.0,79009.0,0.0,146.0,26.0,192.0,74.0,477.0,105781363.0,1556.0,0.0,2452.0,138.0,44.0,79009.0,0.0,146.0,26.0,193.0,70.0,0.0,0.0,0.0,48999.0,48369.0,480973.0,34.4769,102.7603,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,11.0,115.0,11500.0,1150000.0,,,,,,0.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,,,,,,,,,,,,,,,226.0,30.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,105781363.0,,,,,,,,,,,,,,,0.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,48369.0,,,,,,,,,,,,,,,0.0,0.0,44.0,,,,,,,,,86.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,21.0,22.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,278400.0,3.0,288100.0,3.0,288100.0,3.0,300000.0,3.0,300000.0,1.0,300000.0,1.0,300000.0,1.0,300000.0,1.0,325200.0,3.0,350100.0,3.0,375000.0,3.0,350100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350100.0,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1989.0,2001.0,2411.0,146.0,44.0,79009.0,48999.0,48369.0,480973.0,105781363.0,88.0,86.0,,,,,,,,,,,,,,,,,,,,,94.0,48369.0,48369.0,48369.0,48369.0,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,,,,,,
105835032.0,863.0,0.0,0.0,1354.0,10.0,30576.0,0.0,0.0,0.0,0.0,0.0,174.0,105835032.0,856.0,0.0,0.0,1339.0,10.0,30576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13999.0,13241.0,138650.0,34.8449,83.5014,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,,,,,,,2.0,3.0,0.0,17.0,179.0,1799.0,179900.0,17990000.0,,,,,,0.0,,,,,,,,,,,,,,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,17990000.0,,,,846.0,151.0,,,,,,,,,,,,,,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,105835032.0,,,,0.0,,,,,,,,,,,,,,13241.0,13241.0,13241.0,13241.0,13241.0,13241.0,13241.0,13241.0,13241.0,13241.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,,,,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,150000.0,3.0,140000.0,3.0,140000.0,3.0,135000.0,3.0,133300.0,3.0,,,,,,,133300.0,3.0,4.0,4.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,2012.0,0.0,1358.0,10.0,30576.0,13999.0,13241.0,138650.0,105835032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,29.0,26.0,25.0,21.0,20.0,15.0,16.0,18.0,,,,,,,,,,
